Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
522,177120,00:49:13.839,2953.83966914,7.45464279644
523,177567,00:49:21.294,2961.29431194,3.81904519102
524,177796,00:49:25.113,2965.11335713,5.2532717693
525,178111,00:49:30.366,2970.3666289,3.45215001983
526,178318,00:49:33.818,2973.81877892,10.323095953
527,178937,00:49:44.141,2984.14187487,4.18594036221
528,179188,00:49:48.327,2988.32781523,5.98706211168
529,179547,00:49:54.314,2994.31487734,2.88513020981
530,179720,00:49:57.200,2997.20000755,2.50155798538
531,179870,00:49:59.701,2999.70156554,1.90118406889
532,179984,00:50:01.602,3001.60274961,1.56764300417
533,180078,00:50:03.170,3003.17039261,0.450280437369
534,180105,00:50:03.620,3003.62067305,0.266832851774
535,180121,00:50:03.887,3003.8875059,1.61767416388
536,180218,00:50:05.505,3005.50518007,9.67269087682
537,180798,00:50:15.177,3015.17787094,2.35146450626
538,180939,00:50:17.529,3017.52933545,7.05439351878
539,181362,00:50:24.583,3024.58372897,1.9512152286
540,181479,00:50:26.534,3026.5349442,8.25514135176
541,181974,00:50:34.790,3034.79008555,6.18718675051
542,182345,00:50:40.977,3040.9772723,0.250155798538
543,182360,00:50:41.227,3041.2274281,0.250155798538
544,182375,00:50:41.477,3041.4775839,0.550342756785
545,182408,00:50:42.027,3042.02792665,1.08400846033
546,182473,00:50:43.111,3043.11193511,4.53615848016
547,182745,00:50:47.648,3047.64809359,1.55096595094
548,182838,00:50:49.199,3049.19905954,4.83634543841
549,183128,00:50:54.035,3054.03540498,5.48675051461
550,183457,00:50:59.522,3059.5221555,0.917237927974
551,183512,00:51:00.439,3060.43939342,1.01730024739
552,183573,00:51:01.456,3061.45669367,0.85052971503
553,183624,00:51:02.307,3062.30722339,1.03397730063
554,183686,00:51:03.341,3063.34120069,2.01792344154
555,183807,00:51:05.359,3065.35912413,2.4181727192
556,183952,00:51:07.777,3067.77729685,5.62016694049
557,184289,00:51:13.397,3073.39746379,0.250155798538
558,184304,00:51:13.647,3073.64761959,1.68438237682
559,184405,00:51:15.332,3075.33200196,1.38419541858
560,184488,00:51:16.716,3076.71619738,2.86845315657
561,184660,00:51:19.584,3079.58465054,0.900560874738
562,184714,00:51:20.485,3080.48521141,5.65352104697
563,185053,00:51:26.138,3086.13873246,7.55470511586
564,185506,00:51:33.693,3093.69343758,4.75296017223
565,185791,00:51:38.446,3098.44639775,2.6016203048
566,185947,00:51:41.048,3101.04801805,6.10380148433
567,186313,00:51:47.151,3107.15181954,13.9420165052
568,187149,00:52:01.093,3121.09383604,12.7579457255
569,187914,00:52:13.851,3133.85178177,11.9240930637
570,188629,00:52:25.775,3145.77587483,11.8907389572
571,189342,00:52:37.666,3157.66661379,15.3929201367
572,190265,00:52:53.059,3173.05953393,7.37125753026
573,190707,00:53:00.430,3180.43079146,1.88450701566
574,190820,00:53:02.315,3182.31529847,2.00124638831
575,190940,00:53:04.316,3184.31654486,3.16864011482
576,191130,00:53:07.485,3187.48518498,4.25264857515
577,191385,00:53:11.737,3191.73783355,3.7189828716
578,191608,00:53:15.456,3195.45681642,7.42128868997
579,192053,00:53:22.878,3202.87810511,3.4855041263
580,192262,00:53:26.363,3206.36360924,3.36876475365
581,192464,00:53:29.732,3209.73237399,16.8605008215
582,193475,00:53:46.592,3226.59287481,3.28537948747
583,193672,00:53:49.878,3229.8782543,2.53491209186
584,193824,00:53:52.413,3232.41316639,79.8830849999
585,198614,00:55:12.296,3312.29625139,11.874061904
586,199326,00:55:24.170,3324.1703133,32.0199422129
587,201246,00:55:56.190,3356.19025551,1.91786112213
588,201361,00:55:58.108,3358.10811663,14.1087870376
589,202207,00:56:12.216,3372.21690367,4.63622079958
590,202485,00:56:16.853,3376.85312447,1.98456933507
591,202604,00:56:18.837,3378.8376938,6.65414424112
592,203003,00:56:25.491,3385.49183805,15.0260249655
593,203904,00:56:40.517,3400.51786301,21.1798576096
594,205174,00:57:01.697,3421.69772062,25.8994636753
595,206727,00:57:27.597,3447.5971843,9.73939908976
596,207311,00:57:37.336,3457.33658339,3.40211886012
597,207515,00:57:40.738,3460.73870225,2.86845315657
598,207687,00:57:43.607,3463.6071554,4.18594036221
599,207938,00:57:47.793,3467.79309576,24.8821634279
600,209430,00:58:12.675,3492.67525919,33.9711574415
601,211467,00:58:46.646,3526.64641663,18.9784865824
602,212605,00:59:05.624,3545.62490322,3.50218117954
603,212815,00:59:09.127,3549.1270844,15.8098464676
604,213763,00:59:24.936,3564.93693086,4.20261741544
605,214015,00:59:29.139,3569.13954828,7.68812154174
606,214476,00:59:36.827,3576.82766982,17.1273336733
607,215503,00:59:53.955,3593.95500349,16.7604385021
608,216508,01:00:10.715,3610.715442,10.8234075501
609,217157,01:00:21.538,3621.53884955,7.88824618058
610,217630,01:00:29.427,3629.42709573,18.4114667724
611,218734,01:00:47.838,3647.8385625,10.4731894321
612,219362,01:00:58.311,3658.31175193,4.10255509603
613,219608,01:01:02.414,3662.41430703,2.31811039979
614,219747,01:01:04.732,3664.73241743,63.9398221064
615,223581,01:02:08.672,3728.67223953,2.93516136952
616,223757,01:02:11.607,3731.6074009,5.47007346137
617,224085,01:02:17.077,3737.07747436,2.30143334655
618,224223,01:02:19.378,3739.37890771,7.40461163673
619,224667,01:02:26.783,3746.78351935,6.03709327139
620,225029,01:02:32.820,3752.82061262,5.05314713047
621,225332,01:02:37.873,3757.87375975,5.23659471607
622,225646,01:02:43.110,3763.11035447,2.76839083716
623,225812,01:02:45.878,3765.8787453,7.87156912734
624,226284,01:02:53.750,3773.75031443,8.72209884237
625,226807,01:03:02.472,3782.47241327,10.7733763904
626,227453,01:03:13.245,3793.24578966,3.35208770041
627,227654,01:03:16.597,3796.59787736,1.61767416388
628,227751,01:03:18.215,3798.21555153,9.8061073027
629,228339,01:03:28.021,3808.02165883,6.17050969728
630,228709,01:03:34.192,3814.19216853,3.252025381
631,228904,01:03:37.444,3817.44419391,6.03709327139
632,229266,01:03:43.481,3823.48128718,6.95433119937
633,229683,01:03:50.435,3830.43561838,9.93952372859
634,230279,01:04:00.375,3840.37514211,3.33541064718
635,230479,01:04:03.710,3843.71055275,4.08587804279
636,230724,01:04:07.796,3847.7964308,7.28787226408
637,231161,01:04:15.084,3855.08430306,5.18656355636
638,231472,01:04:20.270,3860.27086662,3.23534832776
639,231666,01:04:23.506,3863.50621495,3.50218117954
640,231876,01:04:27.008,3867.00839612,6.03709327139
641,232238,01:04:33.045,3873.0454894,16.3601892244
642,233219,01:04:49.405,3889.40567862,2.56826619833
643,233373,01:04:51.973,3891.97394482,8.0383396597
644,233855,01:05:00.012,3900.01228448,4.08587804279
645,234100,01:05:04.098,3904.09816252,11.9407701169
646,234816,01:05:16.038,3916.03893264,4.83634543841
647,235106,01:05:20.875,3920.87527808,15.3095348705
648,236024,01:05:36.184,3936.18481295,11.0902404019
649,236689,01:05:47.275,3947.27505335,4.00249277661
650,236929,01:05:51.277,3951.27754613,2.73503673069
651,237093,01:05:54.012,3954.01258286,3.20199422129
652,237285,01:05:57.214,3957.21457708,3.21867127453
653,237478,01:06:00.433,3960.43324835,3.7189828716
654,237701,01:06:04.152,3964.15223122,2.66832851774
655,237861,01:06:06.820,3966.82055974,2.05127754801
656,237984,01:06:08.871,3968.87183729,2.50155798538
657,238134,01:06:11.373,3971.37339528,6.58743602818
658,238529,01:06:17.960,3977.9608313,3.86907635073
659,238761,01:06:21.829,3981.82990765,4.90305365135
660,239055,01:06:26.732,3986.73296131,1.45090363152
661,239142,01:06:28.183,3988.18386494,3.38544180689
662,239345,01:06:31.569,3991.56930674,4.25264857515
663,239600,01:06:35.821,3995.82195532,2.4181727192
664,239745,01:06:38.240,3998.24012804,2.15133986743
665,239874,01:06:40.391,4000.39146791,1.80112174948
666,239982,01:06:42.192,4002.19258965,3.45215001983
667,240189,01:06:45.644,4005.64473967,5.23659471607
668,240503,01:06:50.881,4010.88133439,6.85426887995
669,240914,01:06:57.735,4017.73560327,6.70417540083
670,241316,01:07:04.439,4024.43977867,9.17237927974
671,241866,01:07:13.612,4033.61215795,44.1274828622
672,244512,01:07:57.739,4077.73964081,14.2588805167
673,245367,01:08:11.998,4091.99852133,5.52010462108
674,245698,01:08:17.518,4097.51862595,23.3645515835
675,247099,01:08:40.883,4120.88317753,0.250155798538
