Frame Number,Timecode,delta_sat,delta_hsv_avg,delta_lum,delta_hue
10242,00:14:52.432,2.997452947845805,1.8594701436130008,0.8920640589569161,1.6888934240362812
10243,00:14:52.520,3.1997885487528346,1.996422524565382,0.9039812925170068,1.8854977324263038
10244,00:14:52.607,6.2366354875283445,3.944373960695389,2.016437074829932,3.580049319727891
10245,00:14:52.694,4.099727891156463,2.4689548374905517,1.129799319727891,2.1773373015873014
10246,00:14:52.781,4.180980158730159,2.5818180272108844,1.0992573696145125,2.465216553287982
10247,00:14:52.868,3.8369291383219957,2.3530580120937263,1.0999926303854874,2.122252267573696
10248,00:14:52.955,5.240297619047619,3.307128495842782,1.6910850340136054,2.9900028344671203
10249,00:14:53.042,3.586513605442177,2.2131789493575207,0.9993514739229025,2.053671768707483
10250,00:14:53.130,2.0251672335600905,1.2228686696900983,0.5105856009070294,1.1328531746031747
10251,00:14:53.217,3.8817431972789116,2.40360865457294,1.1834183673469387,2.1456643990929707
10252,00:14:53.304,3.652451814058957,2.305574074074074,0.9004722222222222,2.363798185941043
10253,00:14:53.391,3.7814943310657596,2.379956160241875,1.0545062358276645,2.3038679138321996
10254,00:14:53.478,2.8581434240362813,1.7529002267573697,0.7242902494331066,1.676267006802721
10255,00:14:53.565,4.766686507936508,2.9451602418745275,1.2755719954648526,2.793222222222222
10256,00:14:53.652,7.407959183673469,5.1017840136054415,3.4454591836734694,4.451933673469388
10257,00:14:53.739,5.130218253968254,3.434301587301587,2.0643826530612244,3.1083038548752833
10258,00:14:53.827,4.0240606575963715,2.6693798185941042,1.2451859410430839,2.738892857142857
10259,00:14:53.914,4.936738095238095,3.2571137566137565,1.8254092970521543,3.0091938775510205
10260,00:14:54.001,5.183489229024944,3.396563869992441,1.7656604308390023,3.2405419501133785
10261,00:14:54.088,6.580170068027211,4.422549886621315,2.8157369614512473,3.8717426303854876
10262,00:14:54.175,40.777687641723354,42.52176889644746,36.48944954648526,50.298169501133785
10263,00:14:54.262,2.2872460317460317,1.549369236583522,0.5041179138321995,1.8567437641723357
10264,00:14:54.349,4.922426870748299,3.7753488284202565,1.2568973922902493,5.146722222222222
10265,00:14:54.437,3.5058667800453516,2.7184561602418746,0.7067879818594104,3.942713718820862
10266,00:14:54.524,2.2200243764172334,1.7501216931216932,0.44957142857142857,2.5807692743764172
10267,00:14:54.611,3.306187074829932,2.563508314436886,0.5156887755102041,3.8686490929705215
10268,00:14:54.698,3.0710079365079364,2.405257747543462,0.7023112244897959,3.442454081632653
10269,00:14:54.785,3.625853174603175,2.798101473922902,0.8589506802721089,3.909500566893424
10270,00:14:54.872,2.3790850340136056,1.9004914965986395,0.48336734693877553,2.8390221088435372
10271,00:14:54.959,4.261916666666667,3.57845918367347,1.0618628117913833,5.4115980725623585
10272,00:14:55.046,2.4061780045351475,1.9735496976568407,0.5781133786848073,2.936357709750567
10273,00:14:55.134,2.2396763038548753,1.8586608087679515,0.4729727891156463,2.8633333333333333
10274,00:14:55.221,4.948597505668935,4.204358087679517,1.3283968253968255,6.336079931972789
10275,00:14:55.308,2.8511196145124718,2.283701247165533,0.5739705215419502,3.426013605442177
10276,00:14:55.395,2.3981473922902494,1.9334814814814816,0.5195532879818594,2.8827437641723357
10277,00:14:55.482,2.0832256235827664,1.642905139833711,0.43975113378684805,2.4057386621315193
10278,00:14:55.569,2.7975238095238097,2.1597362055933487,0.6304801587301587,3.051204648526077
10279,00:14:55.656,2.134859410430839,1.607563681027967,0.4301230158730159,2.2577086167800453
10280,00:14:55.744,1.4396649659863945,1.1214984882842025,0.30216156462585037,1.6226689342403628
10281,00:14:55.831,1.9740334467120182,1.4876883975812547,0.4130187074829932,2.0760130385487527
10282,00:14:55.918,2.9594591836734696,2.2595650037792896,0.5005453514739229,3.318690476190476
10283,00:14:56.005,1.5441592970521543,1.1683762282690855,0.3737613378684807,1.5872080498866212
10284,00:14:56.092,1.308484126984127,0.9647157974300832,0.3490362811791383,1.2366269841269841
10285,00:14:56.179,1.0989019274376417,0.817104686318972,0.23605668934240362,1.1163554421768707
10286,00:14:56.266,1.033157596371882,0.7200719954648526,0.22292630385487527,0.9041320861678005
10287,00:14:56.354,1.2187573696145124,0.8518533635676492,0.2810702947845805,1.0557324263038548
10288,00:14:56.441,44.031250566893426,43.82663794406651,36.43839965986395,51.01026360544218
10289,00:14:56.528,7.408830498866213,4.506780801209373,2.275549319727891,3.8359625850340136
10290,00:14:56.615,6.985787981859411,4.327590136054422,2.2707148526077097,3.7262675736961453
10291,00:14:56.702,10.250922335600906,6.780912887377173,4.13209693877551,5.9597193877551025
10292,00:14:56.789,11.669155328798185,7.860121315192743,5.089544784580499,6.821663832199547
10293,00:14:56.876,8.567469387755102,5.469769085411943,3.077391156462585,4.764446712018141
10294,00:14:56.963,6.645078231292517,4.058384542705972,1.805076530612245,3.724998866213152
10295,00:14:57.051,5.0339637188208615,3.093416855631141,1.5253792517006803,2.720907596371882
10296,00:14:57.138,9.809675170068028,6.5957622826908535,3.6868469387755103,6.290764739229025
10297,00:14:57.225,5.650508503401361,3.52907671957672,1.4119659863945577,3.5247556689342403
10298,00:14:57.312,4.802816326530612,3.0252851473922906,1.3299098639455782,2.94312925170068
10299,00:14:57.399,8.51199149659864,5.681574452003024,2.9970821995464854,5.535649659863946
10300,00:14:57.486,6.352263038548752,4.208142479213907,2.5115878684807256,3.7605765306122447
10301,00:14:57.573,3.9929614512471656,2.5936991685563116,1.2037721088435374,2.5843639455782315
10302,00:14:57.661,2.6939716553287982,1.7556925547996975,0.7200668934240363,1.8530391156462585
10303,00:14:57.748,4.568335600907029,3.0181188586545726,1.4055555555555554,3.0804654195011336
10304,00:14:57.835,4.194985260770975,2.7235827664399093,0.9599183673469388,3.015844671201814
10305,00:14:57.922,5.619785147392291,3.726541950113379,1.662156462585034,3.897684240362812
10306,00:14:58.009,7.256337301587301,5.0742033257747545,2.703597505668934,5.262675170068027
10307,00:14:58.096,2.7611643990929706,1.791769463340892,0.6238713151927437,1.9902726757369615
10308,00:14:58.183,4.178488662131519,2.7749478458049883,1.2048730158730159,2.941481859410431
10309,00:14:58.270,3.9055515873015874,2.46342044595616,0.8841791383219955,2.600530612244898
10310,00:14:58.358,2.813204081632653,1.8639308390022677,0.7916808390022676,1.986907596371882
10311,00:14:58.445,4.473505668934241,2.8894365079365083,1.126546485260771,3.0682573696145123
10312,00:14:58.532,4.467416099773243,2.8470340136054424,1.0287528344671202,3.0449331065759635
10313,00:14:58.619,1.7959586167800454,1.1241523053665912,0.40700396825396823,1.1694943310657597
10314,00:14:58.706,2.1190566893424037,1.3259731670445956,0.45451473922902497,1.4043480725623583
10315,00:14:58.793,5.717206349206349,3.7587320483749056,1.8176604308390023,3.741329365079365
10316,00:14:58.880,3.080797619047619,2.01721485260771,0.8775277777777778,2.0933191609977326
10317,00:14:58.968,3.040848639455782,1.9708951247165531,0.8360453514739229,2.0357913832199546
10318,00:14:59.055,1.8651145124716553,1.2055468631897204,0.5175221088435374,1.2340039682539683
10319,00:14:59.142,3.3773684807256235,2.172468065003779,0.9545714285714286,2.1854642857142856
10320,00:14:59.229,1.8920408163265305,1.1905472411186697,0.4469365079365079,1.2326643990929704
10321,00:14:59.316,3.5629625850340134,2.2758025321239606,1.0201116780045352,2.2443333333333335
10322,00:14:59.403,1.5165181405895691,0.9508202947845805,0.36579591836734693,0.9701468253968254
10323,00:14:59.490,3.3371456916099773,2.068195011337868,0.8154875283446712,2.051951814058957
10324,00:14:59.577,4.349884920634921,2.661927815570673,1.0406660997732426,2.595232426303855
10325,00:14:59.665,8.862990929705216,5.525765495086923,1.8485952380952382,5.865710317460318
10326,00:14:59.752,1.678388321995465,0.9605315570672713,0.41969501133786846,0.7835113378684807
10327,00:14:59.839,3.9430663265306123,2.5160086923658356,1.3378038548752835,2.26715589569161
10328,00:14:59.926,3.9767732426303857,2.656277210884354,1.492281179138322,2.499777210884354
10329,00:15:00.013,4.369097505668934,2.8786772486772487,1.448061224489796,2.8188730158730158
10330,00:15:00.100,3.2704727891156464,2.1691772486772485,1.1923650793650793,2.0446938775510204
10331,00:15:00.187,4.707905328798186,3.026194066515495,1.4215663265306122,2.949110544217687
10332,00:15:00.275,3.376452947845805,2.1521866969009826,0.9860209750566894,2.0940861678004534
10333,00:15:00.362,2.8719297052154196,1.7707171201814058,0.7843979591836735,1.6558236961451247
10334,00:15:00.449,4.275718253968254,2.6685120937263793,1.0780204081632654,2.651797619047619
10335,00:15:00.536,2.6740374149659862,1.6935767195767195,0.7574387755102041,1.6492539682539682
10336,00:15:00.623,2.885748866213152,1.842403439153439,0.8802851473922902,1.7611763038548753
10337,00:15:00.710,2.219189342403628,1.391920634920635,0.5135810657596371,1.4429914965986395
10338,00:15:00.797,2.8852114512471654,1.8369937641723357,0.9506570294784581,1.6751128117913832
10339,00:15:00.885,5.178166666666667,3.4088813303099017,2.1621332199546486,2.88634410430839
10340,00:15:00.972,3.7903185941043085,2.3308537414965986,1.0448803854875284,2.1573622448979592
10341,00:15:01.059,3.8980113378684806,2.3994172335600905,1.2137290249433106,2.0865113378684805
10342,00:15:01.146,6.053409297052154,3.7371953892668177,1.8413713151927438,3.3168055555555553
10343,00:15:01.233,3.9012108843537416,2.3440702947845806,0.9668628117913832,2.164137188208617
10344,00:15:01.320,3.982151927437642,2.3931294406651547,1.1599319727891158,2.0373044217687073
10345,00:15:01.407,2.9507086167800454,1.7742097505668932,0.7024109977324263,1.6695096371882086
10346,00:15:01.494,3.071641156462585,1.8365939153439153,0.715047619047619,1.7230929705215419
10347,00:15:01.582,2.999017573696145,1.8139253590325017,0.7531422902494331,1.6896162131519274
10348,00:15:01.669,39.967503401360545,41.48039002267574,35.53675566893424,48.936910997732426
10349,00:15:01.756,3.6490170068027212,2.674218631897203,0.7678939909297052,3.6057448979591835
10350,00:15:01.843,1.7224637188208616,1.21749716553288,0.32739739229024944,1.6026303854875283
10351,00:15:01.930,2.367420634920635,1.707434051398337,0.43283616780045353,2.322045351473923
10352,00:15:02.017,2.746527210884354,1.997232426303855,0.5374297052154196,2.7077403628117915
10353,00:15:02.104,3.158377551020408,2.317828420256992,0.5752409297052155,3.2198667800453515
10354,00:15:02.192,3.1704909297052155,2.414909486016629,0.5094886621315192,3.564748866213152
10355,00:15:02.279,2.115092403628118,1.6304372637944067,0.42542573696145125,2.350793650793651
10356,00:15:02.366,5.379135487528345,4.338448412698413,1.4996411564625851,6.136568594104308
10357,00:15:02.453,3.1337568027210883,2.532508314436886,0.7083418367346939,3.7554263038548754
10358,00:15:02.540,3.870531746031746,3.331324640967498,1.1184795918367347,5.004962585034014
10359,00:15:02.627,4.523920634920635,3.884650982615268,1.1843038548752836,5.945728458049887
10360,00:15:02.714,7.593759637188208,7.193309145880574,2.9476995464852607,11.038468253968254
10361,00:15:02.801,6.292461451247165,5.837229780801209,2.3085107709750567,8.910717120181406
10362,00:15:02.889,6.441505102040816,6.2133424036281175,2.42599716553288,9.772524943310657
10363,00:15:02.976,6.939107709750567,6.611432539682539,2.727155328798186,10.168034580498865
10364,00:15:03.063,7.123098639455782,6.606655706727135,2.6689620181405895,10.027906462585033
10365,00:15:03.150,7.5194308390022675,6.898968442932728,2.754858276643991,10.422616213151928
10366,00:15:03.237,3.361936507936508,2.5877732426303854,0.6390107709750567,3.7623724489795918
10367,00:15:03.324,3.9965816326530614,3.2399686318972027,1.0570039682539683,4.6663202947845805
10368,00:15:03.411,2.973562925170068,2.406798374905518,0.7313730158730158,3.515459183673469
10369,00:15:03.499,4.632264172335601,3.9243709372637947,1.22034126984127,5.920507369614512
10370,00:15:03.586,2.8693327664399093,2.350377928949358,0.630515306122449,3.551285714285714
10371,00:15:03.673,2.1999767573696145,1.8314799697656843,0.4536213151927438,2.8408418367346937
10372,00:15:03.760,2.359921768707483,1.9750942932728648,0.5216468253968254,3.0437142857142856
10373,00:15:03.847,2.8857528344671204,2.383303476946334,0.7068293650793651,3.557328231292517
10374,00:15:03.934,38.99231179138322,41.538677059712775,36.33442063492063,49.28929875283447
10375,00:15:04.021,4.3545170068027215,2.71349678760393,1.0356292517006802,2.75034410430839
10376,00:15:04.108,2.9900799319727893,1.8700086923658352,0.7762227891156462,1.8437233560090702
10377,00:15:04.196,7.200718820861678,4.827993386243386,2.6226751700680273,4.660586167800454
10378,00:15:04.283,4.623655328798186,3.1753945578231293,1.3189591836734693,3.5835691609977323
10379,00:15:04.370,3.0390702947845805,2.0428609221466365,0.7131848072562358,2.376327664399093
10380,00:15:04.457,4.364556689342404,2.8639790249433106,1.1052857142857142,3.1220946712018143
10381,00:15:04.544,5.902111111111111,3.825163265306123,1.6903934240362812,3.882985260770975
10382,00:15:04.631,3.1958061224489795,2.042820861678005,0.7892602040816327,2.1433962585034014
10383,00:15:04.718,5.773320294784581,3.8486609977324266,1.8268786848072562,3.9457840136054423
10384,00:15:04.806,4.359106009070294,2.822077664399093,1.2756309523809524,2.8314960317460316
10385,00:15:04.893,4.674447278911565,3.000587679516251,1.3763537414965987,2.9509620181405896
10386,00:15:04.980,4.507274376417233,2.865447278911564,1.276062358276644,2.813005102040816
10387,00:15:05.067,5.443322562358277,3.552130007558579,1.7741660997732427,3.4389013605442176
10388,00:15:05.154,38.481841836734695,42.070003212396074,38.12946995464853,49.59869784580499
10389,00:15:05.241,1.0020850340136054,0.6940708616780046,0.2016235827664399,0.8785039682539683
10390,00:15:05.328,2.093690476190476,1.5365086923658353,0.4903673469387755,2.025468253968254
10391,00:15:05.416,2.544186507936508,2.011500755857899,0.5769268707482993,2.913388888888889
10392,00:15:05.503,4.178987528344671,3.479207294028722,1.2115198412698414,5.047114512471655
10393,00:15:05.590,4.973303854875283,4.205076530612245,1.3327777777777778,6.309147959183673
10394,00:15:05.677,3.087346371882086,2.4581101662887375,0.7667783446712018,3.5202057823129254
10395,00:15:05.764,4.5814007936507934,3.650534013605442,1.228420634920635,5.141780612244898
10396,00:15:05.851,4.744117913832199,3.5918560090702947,0.9284739229024943,5.10297619047619
10397,00:15:05.938,4.896445011337868,3.8462987528344676,1.1787001133786847,5.4637511337868485
10398,00:15:06.025,2.6326791383219956,1.8771528722600153,0.5586547619047619,2.4401247165532878
10399,00:15:06.113,2.4786349206349207,1.9117275132275136,0.5481978458049886,2.7083497732426305
10400,00:15:06.200,4.493683106575964,4.001680650037793,1.5150884353741496,5.996270408163265
10401,00:15:06.287,2.447886054421769,2.060818027210885,0.63334410430839,3.1012239229024945
10402,00:15:06.374,2.941982993197279,2.4087224111866967,0.761171201814059,3.523013038548753
10403,00:15:06.461,5.285621882086168,4.401071617535904,1.5263140589569162,6.391278911564626
10404,00:15:06.548,4.666794217687075,3.745361678004535,1.21037641723356,5.358914399092971
10405,00:15:06.635,2.0172607709750565,1.44693820861678,0.4261785714285714,1.897375283446712
10406,00:15:06.723,4.5181383219954645,3.6153550642479213,1.1682324263038548,5.159694444444445
10407,00:15:06.810,4.319006802721089,3.4613764172335606,1.1165079365079364,4.948614512471655
10408,00:15:06.897,4.856358843537415,4.027547430083144,1.238873015873016,5.987410430839002
10409,00:15:06.984,6.812584467120182,5.829689720332578,1.8949773242630386,8.781507369614513
10410,00:15:07.071,2.60684693877551,2.0582758881330308,0.5289903628117913,3.0389903628117914
10411,00:15:07.158,4.771083333333333,3.8246557067271354,1.0870243764172336,5.615859410430839
10412,00:15:07.245,6.607310657596372,5.744904950869237,1.8178701814058957,8.809534013605441
10413,00:15:07.332,1.4659801587301586,1.129332955404384,0.30666836734693875,1.6153503401360545
10414,00:15:07.420,3.594488662131519,3.2329291383219956,1.0516678004535147,5.0526309523809525
10415,00:15:07.507,2.155170068027211,1.9028323885109597,0.5735385487528345,2.9797885487528344
10416,00:15:07.594,2.921799886621315,2.442345804988662,0.7016388888888889,3.7035986394557825
10417,00:15:07.681,4.495784580498866,3.8037326152683293,1.1916910430839003,5.723722222222222
10418,00:15:07.768,3.4889047619047617,3.0204535147392293,0.9001553287981859,4.672300453514739
10419,00:15:07.855,4.372100907029479,3.9667802343159484,1.2881201814058958,6.240119614512472
10420,00:15:07.942,3.5776723356009072,2.915030990173847,0.8812879818594105,4.286132653061225
10421,00:15:08.030,2.4399195011337866,2.0893754724111866,0.6644132653061224,3.1637936507936506
10422,00:15:08.117,2.750218253968254,2.3262050264550265,0.6729795918367347,3.5554172335600907
10423,00:15:08.204,40.96061507936508,43.3727917611489,38.14953968253968,51.00822052154195
10424,00:15:08.291,2.5711808390022677,1.631104119425548,0.6781967120181406,1.6439348072562359
10425,00:15:08.378,4.169583333333334,2.9748384353741497,1.8431230158730159,2.9118089569161
10426,00:15:08.465,1.9346927437641723,1.2444085411942554,0.5437273242630386,1.2548055555555555
10427,00:15:08.552,5.193019274376417,3.497509259259259,1.945001133786848,3.3545073696145127
10428,00:15:08.639,3.035734693877551,1.9789877173091461,0.9299756235827664,1.97125283446712
10429,00:15:08.727,3.8563531746031745,2.4759172335600907,1.052734693877551,2.5186638321995467
10430,00:15:08.814,4.623106575963718,3.044745275888133,1.5301955782312926,2.9809336734693876
10431,00:15:08.901,3.75862074829932,2.4704586167800455,1.014454081632653,2.6383010204081634
10432,00:15:08.988,3.0144444444444445,1.9015247543461828,0.7033786848072562,1.986751133786848
10433,00:15:09.075,2.0708066893424038,1.2675003779289495,0.5303650793650794,1.201329365079365
10434,00:15:09.162,3.958612811791383,2.550075018896447,1.2120113378684807,2.4796009070294787
10435,00:15:09.249,3.745702380952381,2.467510770975057,1.0289098639455783,2.627920068027211
10436,00:15:09.337,2.7860334467120182,1.814684051398337,0.7260056689342403,1.9320130385487528
10437,00:15:09.424,3.2049824263038547,2.0672509448223733,0.9546507936507936,2.0421196145124716
10438,00:15:09.511,5.220464285714286,3.3351636432350715,1.3112766439909298,3.47375
10439,00:15:09.598,8.797316326530613,6.082905517762661,3.6996332199546487,5.751767006802721
10440,00:15:09.685,0.20967460317460318,0.12829610733182165,0.03587755102040816,0.13933616780045352
10441,00:15:09.772,6.71625283446712,4.536771352985639,2.5247426303854876,4.369318594104309
10442,00:15:09.859,5.789098639455783,3.829274754346183,2.1539608843537414,3.544764739229025
10443,00:15:09.947,38.36892233560091,40.884787037037036,35.761643990929706,48.523794784580495
10444,00:15:10.034,1.5223939909297053,1.0387936507936508,0.2940895691609977,1.2998973922902495
10445,00:15:10.121,3.847438775510204,2.7500602796674225,0.8663367346938775,3.536405328798186
10446,00:15:10.208,4.311548185941043,3.255812547241119,1.0287851473922902,4.427104308390023
10447,00:15:10.295,1.9381303854875283,1.5317900604686319,0.4216797052154195,2.235560090702948
10448,00:15:10.382,5.4676904761904765,4.257935941043084,1.3011848072562358,6.00493253968254
10449,00:15:10.469,2.2806910430839,1.7976780045351475,0.5036428571428572,2.608700113378685
10450,00:15:10.556,4.175566326530612,3.0791868858654574,0.8149081632653061,4.247086167800454
10451,00:15:10.644,2.4611808390022674,1.8476861300075582,0.49607936507936506,2.585798185941043
10452,00:15:10.731,4.129654195011338,3.230536281179139,0.8474620181405895,4.714492630385488
10453,00:15:10.818,4.109133219954648,3.3112129629629625,0.7904552154195011,5.034050453514739
10454,00:15:10.905,3.1663809523809525,2.511345993953137,0.5159410430839002,3.851715986394558
10455,00:15:10.992,1.9563480725623583,1.5440249433106574,0.33061621315192746,2.345110544217687
10456,00:15:11.079,2.758686507936508,2.2600625472411187,0.5472375283446712,3.474263605442177
10457,00:15:11.166,40.09313378684807,41.84665627362056,34.2562783446712,51.1905566893424
10458,00:15:11.254,8.819620181405895,6.2992231670445955,4.197043083900227,5.881006235827664
10459,00:15:11.341,16.473537414965985,13.812813492063492,11.261551020408163,13.703352040816327
10460,00:15:11.428,7.741724489795918,5.125810090702948,2.981384353741497,4.6543214285714285
10461,00:15:11.515,10.867230725623584,7.937151738473166,5.157413832199547,7.786810657596372
10462,00:15:11.602,11.038388321995464,8.163224300831443,5.221808390022676,8.229476190476191
10463,00:15:11.689,13.662548185941043,10.774045540438399,7.360178004535148,11.299410430839002
10464,00:15:11.776,11.876004535147393,9.280003968253968,5.538062358276644,10.425945011337868
10465,00:15:11.863,8.089833900226758,5.8753894557823125,2.7117318594104307,6.824602607709751
10466,00:15:11.951,8.731983560090702,6.438725056689342,2.9285226757369616,7.655668934240363
10467,00:15:12.038,14.565969954648526,11.888325774754348,7.523429138321996,13.575578231292518
10468,00:15:12.125,16.561649092970523,14.501393046107333,10.784019274376417,16.158510770975056
10469,00:15:12.212,12.958005102040817,11.427322184429329,8.60965306122449,12.714308390022676
10470,00:15:12.299,11.166590702947845,8.92062320483749,5.39243537414966,10.202843537414966
10471,00:15:12.386,12.501976757369615,9.680214474678762,5.438963151927438,11.099703514739229
10472,00:15:12.473,14.976348072562358,13.247316515495086,10.10556462585034,14.660036848072563
10473,00:15:12.561,21.2269410430839,17.5392484882842,13.745313492063492,17.645490929705215
10474,00:15:12.648,20.310321995464854,16.85264814814815,12.320760204081633,17.926862244897958
10475,00:15:12.735,15.4783089569161,13.41974716553288,13.029510770975056,11.751421768707482
10476,00:15:12.822,11.377388321995465,9.258772864701436,7.4517233560090705,8.947206916099773
10477,00:15:12.909,0.17799943310657595,0.10281386999244141,0.03781859410430839,0.09262358276643991
10478,00:15:12.996,52.23024886621315,47.13329913076342,36.61896655328798,52.550681972789114
10479,00:15:13.083,10.764380385487529,6.930501511715797,2.1673843537414967,7.859739795918367
10480,00:15:13.170,14.064578798185941,8.783280990173848,2.89791156462585,9.38735260770975
10481,00:15:13.258,5.530552721088435,3.101194822373394,0.9769982993197279,2.796033446712018
10482,00:15:13.345,6.091197845804989,3.2991708238851096,1.0842885487528344,2.7220260770975058
10483,00:15:13.432,15.140875850340136,9.445434429327287,3.6794501133786848,9.515977324263039
10484,00:15:13.519,11.51222052154195,6.836824640967499,2.5295351473922905,6.468718253968254
10485,00:15:13.606,8.868316326530612,5.138487717309146,1.6809948979591838,4.866151927437642
10486,00:15:13.693,10.948696145124716,6.288544784580499,2.4269954648526078,5.489942743764172
10487,00:15:13.780,8.038777777777778,4.589125283446712,1.4461156462585034,4.282482426303855
10488,00:15:13.868,23.282375850340134,15.171771730914587,6.724665532879818,15.508273809523809
10489,00:15:13.955,9.741197845804988,6.510397770219199,2.3711326530612244,7.418862811791383
10490,00:15:14.042,10.433768707482994,6.771489040060469,2.469988095238095,7.4107103174603175
10491,00:15:14.129,15.000794217687075,10.08763492063492,3.9263951247165534,11.335715419501133
10492,00:15:14.216,10.205659863945579,6.8108282312925175,2.4621916099773244,7.764633219954648
10493,00:15:14.303,20.59772505668934,14.025563681027966,5.88809410430839,15.590871882086168
10494,00:15:14.390,12.817291383219954,8.556239795918367,3.329386054421769,9.522041950113378
10495,00:15:14.478,13.408640022675737,8.937838246409674,3.4441893424036283,9.96068537414966
10496,00:15:14.565,19.23916439909297,13.193794406651548,5.327668367346939,15.014550453514738
10497,00:15:14.652,19.287044784580498,13.168505857898715,5.545393990929705,14.67307879818594
10498,00:15:14.739,19.067051587301588,12.833219009826154,5.383949546485261,14.04865589569161
10499,00:15:14.826,20.02697052154195,13.597950680272112,5.834340702947846,14.932540816326531
10500,00:15:14.913,10.50675566893424,6.967335034013605,2.237459183673469,8.157790249433107
10501,00:15:15.000,14.577145124716553,9.079016439909296,3.432174603174603,9.227729591836734
10502,00:15:15.087,15.722264739229026,9.755236205593349,3.4195085034013606,10.12393537414966
10503,00:15:15.175,15.275756802721089,9.23056009070295,3.6223395691609976,8.793583900226757
10504,00:15:15.262,19.30887358276644,12.182482048374906,5.074977324263038,12.163595238095239
10505,00:15:15.349,15.96977947845805,10.369535336356764,4.091336734693877,11.047489795918368
10506,00:15:15.436,11.089107142857143,7.32670351473923,2.547374716553288,8.343628684807257
10507,00:15:15.523,19.759278344671202,13.385217120181407,5.607345804988662,14.789027210884354
10508,00:15:15.610,11.200593537414965,7.190500566893423,2.5167256235827664,7.854182539682539
10509,00:15:15.697,16.699459750566895,10.834870181405897,4.0904875283446716,11.714663265306122
10510,00:15:15.785,21.804590702947845,14.828027777777779,4.857700680272109,17.82179195011338
10511,00:15:15.872,12.897465419501133,7.990103174603174,3.103933673469388,7.968910430839002
10512,00:15:15.959,19.273548185941042,12.415400604686319,4.936882653061224,13.035770975056689
10513,00:15:16.046,12.384566326530612,7.602066326530612,3.082252267573696,7.339380385487528
10514,00:15:16.133,20.112422335600908,13.045417422524565,5.323245464852608,13.700584467120182
10515,00:15:16.220,21.079713151927436,13.701225245653816,5.732396258503401,14.291566326530612
10516,00:15:16.307,22.299823696145125,14.454480725623583,6.09912641723356,14.964492063492063
10517,00:15:16.394,22.939850907029477,14.641171957671958,6.388170634920635,14.59549433106576
10518,00:15:16.482,23.098004535147393,14.761108654572942,6.396528344671202,14.788793083900227
10519,00:15:16.569,15.228863945578231,9.595936507936509,3.5750096371882085,9.983935941043084
10520,00:15:16.656,25.80239909297052,16.778591080876794,7.715579365079365,16.8177947845805
10521,00:15:16.743,21.96465306122449,13.650695767195765,5.918142857142857,13.069291383219955
10522,00:15:16.830,15.161278911564626,9.422352796674225,3.453950113378685,9.651829365079365
10523,00:15:16.917,24.456063492063493,15.87034164777022,7.4243038548752835,15.730657596371882
10524,00:15:17.004,15.199672335600907,9.419605631141346,3.924811224489796,9.134333333333334
10525,00:15:17.092,14.743722789115646,9.117645502645502,3.9414109977324263,8.667802721088435
10526,00:15:17.179,24.60077551020408,16.284501889644748,8.109709750566893,16.143020408163267
10527,00:15:17.266,21.71571485260771,13.823505291005292,6.463230725623583,13.29157029478458
10528,00:15:17.353,21.384961451247165,13.299422713529857,6.337548185941043,12.17575850340136
10529,00:15:17.440,23.84804648526077,15.164366591080878,7.679430272108844,13.965623015873016
10530,00:15:17.527,20.385792517006802,12.303484315948602,5.31484693877551,11.209813492063493
10531,00:15:17.614,22.565477891156462,13.639601851851852,4.986556122448979,13.366771541950113
10532,00:15:17.701,16.35703911564626,9.763080876795163,3.2804183673469387,9.65178514739229
10533,00:15:17.789,29.20096882086168,18.93147052154195,8.090440476190476,19.503002267573695
10534,00:15:17.876,25.61638945578231,16.36187641723356,6.81309126984127,16.656148526077097
10535,00:15:17.963,18.712040249433105,11.925479024943309,4.400624149659864,12.663772675736961
10536,00:15:18.050,29.592819727891158,18.904166855631143,8.454664399092971,18.665016439909298
10537,00:15:18.137,23.379142290249433,14.714711262282691,5.423348639455782,15.341642857142856
10538,00:15:18.224,17.84149886621315,10.994318783068783,3.66356179138322,11.477895691609977
10539,00:15:18.311,30.18807823129252,19.12388397581255,7.136062358276644,20.04751133786848
10540,00:15:18.399,28.948195578231292,18.173178004535146,6.745379818594104,18.825958616780046
10541,00:15:18.486,20.803137188208616,13.201842403628119,4.654384920634921,14.148005102040816
10542,00:15:18.573,33.85554308390023,22.17694236583522,9.69907879818594,22.9762052154195
10543,00:15:18.660,19.683401927437643,13.311820483749058,4.801816893424037,15.450242630385487
10544,00:15:18.747,18.03067857142857,12.365713718820862,4.518521541950113,14.5479410430839
10545,00:15:18.834,26.508412131519275,17.827082955404382,7.144975056689343,19.827861678004535
10546,00:15:18.921,19.781517006802723,13.364820105820106,4.56753798185941,15.745405328798187
10547,00:15:19.009,23.90726870748299,16.28316572184429,6.562227891156462,18.380000566893425
10548,00:15:19.096,17.02185260770975,11.198427815570673,3.6477800453514737,12.925650793650794
10549,00:15:19.183,22.88801927437642,15.16760128495843,5.005247732426304,17.609536848072562
10550,00:15:19.270,20.384089569161,13.162429894179894,4.447290816326531,14.655909297052155
10551,00:15:19.357,20.345381519274376,13.211595427059713,4.199462585034014,15.089942176870748
10552,00:15:19.444,14.507973922902494,9.361030045351473,2.6802743764172337,10.894841836734694
10553,00:15:19.531,13.857892290249433,9.025137188208616,2.700451247165533,10.517068027210884
